method,seed,condition_id,true_class_id,true_label,predicted_class_id,predicted_label,count,row_normalized,true_class_support
hog,not_applicable,clean,0,craze,0,craze,17,0.6296296296296297,27
hog,not_applicable,clean,0,craze,1,corrosion,4,0.14814814814814814,27
hog,not_applicable,clean,0,craze,2,surface_injure,2,0.07407407407407407,27
hog,not_applicable,clean,0,craze,3,thunderstrike,0,0.0,27
hog,not_applicable,clean,0,craze,4,crack,0,0.0,27
hog,not_applicable,clean,0,craze,5,hide_craze,4,0.14814814814814814,27
hog,not_applicable,clean,1,corrosion,0,craze,2,0.06666666666666667,30
hog,not_applicable,clean,1,corrosion,1,corrosion,12,0.4,30
hog,not_applicable,clean,1,corrosion,2,surface_injure,6,0.2,30
hog,not_applicable,clean,1,corrosion,3,thunderstrike,0,0.0,30
hog,not_applicable,clean,1,corrosion,4,crack,1,0.03333333333333333,30
hog,not_applicable,clean,1,corrosion,5,hide_craze,9,0.3,30
hog,not_applicable,clean,2,surface_injure,0,craze,2,0.06060606060606061,33
hog,not_applicable,clean,2,surface_injure,1,corrosion,2,0.06060606060606061,33
hog,not_applicable,clean,2,surface_injure,2,surface_injure,17,0.5151515151515151,33
hog,not_applicable,clean,2,surface_injure,3,thunderstrike,0,0.0,33
hog,not_applicable,clean,2,surface_injure,4,crack,2,0.06060606060606061,33
hog,not_applicable,clean,2,surface_injure,5,hide_craze,10,0.30303030303030304,33
hog,not_applicable,clean,3,thunderstrike,0,craze,1,0.1111111111111111,9
hog,not_applicable,clean,3,thunderstrike,1,corrosion,1,0.1111111111111111,9
hog,not_applicable,clean,3,thunderstrike,2,surface_injure,3,0.3333333333333333,9
hog,not_applicable,clean,3,thunderstrike,3,thunderstrike,2,0.2222222222222222,9
hog,not_applicable,clean,3,thunderstrike,4,crack,0,0.0,9
hog,not_applicable,clean,3,thunderstrike,5,hide_craze,2,0.2222222222222222,9
hog,not_applicable,clean,4,crack,0,craze,3,0.21428571428571427,14
hog,not_applicable,clean,4,crack,1,corrosion,0,0.0,14
hog,not_applicable,clean,4,crack,2,surface_injure,3,0.21428571428571427,14
hog,not_applicable,clean,4,crack,3,thunderstrike,0,0.0,14
hog,not_applicable,clean,4,crack,4,crack,4,0.2857142857142857,14
hog,not_applicable,clean,4,crack,5,hide_craze,4,0.2857142857142857,14
hog,not_applicable,clean,5,hide_craze,0,craze,5,0.10204081632653061,49
hog,not_applicable,clean,5,hide_craze,1,corrosion,4,0.08163265306122448,49
hog,not_applicable,clean,5,hide_craze,2,surface_injure,4,0.08163265306122448,49
hog,not_applicable,clean,5,hide_craze,3,thunderstrike,0,0.0,49
hog,not_applicable,clean,5,hide_craze,4,crack,2,0.04081632653061224,49
hog,not_applicable,clean,5,hide_craze,5,hide_craze,34,0.6938775510204082,49
hog,not_applicable,gaussian_blur_mild,0,craze,0,craze,19,0.7037037037037037,27
hog,not_applicable,gaussian_blur_mild,0,craze,1,corrosion,4,0.14814814814814814,27
hog,not_applicable,gaussian_blur_mild,0,craze,2,surface_injure,2,0.07407407407407407,27
hog,not_applicable,gaussian_blur_mild,0,craze,3,thunderstrike,0,0.0,27
hog,not_applicable,gaussian_blur_mild,0,craze,4,crack,0,0.0,27
hog,not_applicable,gaussian_blur_mild,0,craze,5,hide_craze,2,0.07407407407407407,27
hog,not_applicable,gaussian_blur_mild,1,corrosion,0,craze,2,0.06666666666666667,30
hog,not_applicable,gaussian_blur_mild,1,corrosion,1,corrosion,11,0.36666666666666664,30
hog,not_applicable,gaussian_blur_mild,1,corrosion,2,surface_injure,6,0.2,30
hog,not_applicable,gaussian_blur_mild,1,corrosion,3,thunderstrike,0,0.0,30
hog,not_applicable,gaussian_blur_mild,1,corrosion,4,crack,2,0.06666666666666667,30
hog,not_applicable,gaussian_blur_mild,1,corrosion,5,hide_craze,9,0.3,30
hog,not_applicable,gaussian_blur_mild,2,surface_injure,0,craze,2,0.06060606060606061,33
hog,not_applicable,gaussian_blur_mild,2,surface_injure,1,corrosion,3,0.09090909090909091,33
hog,not_applicable,gaussian_blur_mild,2,surface_injure,2,surface_injure,17,0.5151515151515151,33
hog,not_applicable,gaussian_blur_mild,2,surface_injure,3,thunderstrike,0,0.0,33
hog,not_applicable,gaussian_blur_mild,2,surface_injure,4,crack,2,0.06060606060606061,33
hog,not_applicable,gaussian_blur_mild,2,surface_injure,5,hide_craze,9,0.2727272727272727,33
hog,not_applicable,gaussian_blur_mild,3,thunderstrike,0,craze,1,0.1111111111111111,9
hog,not_applicable,gaussian_blur_mild,3,thunderstrike,1,corrosion,1,0.1111111111111111,9
hog,not_applicable,gaussian_blur_mild,3,thunderstrike,2,surface_injure,4,0.4444444444444444,9
hog,not_applicable,gaussian_blur_mild,3,thunderstrike,3,thunderstrike,1,0.1111111111111111,9
hog,not_applicable,gaussian_blur_mild,3,thunderstrike,4,crack,0,0.0,9
hog,not_applicable,gaussian_blur_mild,3,thunderstrike,5,hide_craze,2,0.2222222222222222,9
hog,not_applicable,gaussian_blur_mild,4,crack,0,craze,3,0.21428571428571427,14
hog,not_applicable,gaussian_blur_mild,4,crack,1,corrosion,0,0.0,14
hog,not_applicable,gaussian_blur_mild,4,crack,2,surface_injure,3,0.21428571428571427,14
hog,not_applicable,gaussian_blur_mild,4,crack,3,thunderstrike,0,0.0,14
hog,not_applicable,gaussian_blur_mild,4,crack,4,crack,4,0.2857142857142857,14
hog,not_applicable,gaussian_blur_mild,4,crack,5,hide_craze,4,0.2857142857142857,14
hog,not_applicable,gaussian_blur_mild,5,hide_craze,0,craze,6,0.12244897959183673,49
hog,not_applicable,gaussian_blur_mild,5,hide_craze,1,corrosion,3,0.061224489795918366,49
hog,not_applicable,gaussian_blur_mild,5,hide_craze,2,surface_injure,3,0.061224489795918366,49
hog,not_applicable,gaussian_blur_mild,5,hide_craze,3,thunderstrike,0,0.0,49
hog,not_applicable,gaussian_blur_mild,5,hide_craze,4,crack,2,0.04081632653061224,49
hog,not_applicable,gaussian_blur_mild,5,hide_craze,5,hide_craze,35,0.7142857142857143,49
hog,not_applicable,gaussian_blur_moderate,0,craze,0,craze,23,0.8518518518518519,27
hog,not_applicable,gaussian_blur_moderate,0,craze,1,corrosion,1,0.037037037037037035,27
hog,not_applicable,gaussian_blur_moderate,0,craze,2,surface_injure,1,0.037037037037037035,27
hog,not_applicable,gaussian_blur_moderate,0,craze,3,thunderstrike,0,0.0,27
hog,not_applicable,gaussian_blur_moderate,0,craze,4,crack,1,0.037037037037037035,27
hog,not_applicable,gaussian_blur_moderate,0,craze,5,hide_craze,1,0.037037037037037035,27
hog,not_applicable,gaussian_blur_moderate,1,corrosion,0,craze,5,0.16666666666666666,30
hog,not_applicable,gaussian_blur_moderate,1,corrosion,1,corrosion,6,0.2,30
hog,not_applicable,gaussian_blur_moderate,1,corrosion,2,surface_injure,7,0.23333333333333334,30
hog,not_applicable,gaussian_blur_moderate,1,corrosion,3,thunderstrike,0,0.0,30
hog,not_applicable,gaussian_blur_moderate,1,corrosion,4,crack,3,0.1,30
hog,not_applicable,gaussian_blur_moderate,1,corrosion,5,hide_craze,9,0.3,30
hog,not_applicable,gaussian_blur_moderate,2,surface_injure,0,craze,3,0.09090909090909091,33
hog,not_applicable,gaussian_blur_moderate,2,surface_injure,1,corrosion,1,0.030303030303030304,33
hog,not_applicable,gaussian_blur_moderate,2,surface_injure,2,surface_injure,17,0.5151515151515151,33
hog,not_applicable,gaussian_blur_moderate,2,surface_injure,3,thunderstrike,0,0.0,33
hog,not_applicable,gaussian_blur_moderate,2,surface_injure,4,crack,3,0.09090909090909091,33
hog,not_applicable,gaussian_blur_moderate,2,surface_injure,5,hide_craze,9,0.2727272727272727,33
hog,not_applicable,gaussian_blur_moderate,3,thunderstrike,0,craze,2,0.2222222222222222,9
hog,not_applicable,gaussian_blur_moderate,3,thunderstrike,1,corrosion,0,0.0,9
hog,not_applicable,gaussian_blur_moderate,3,thunderstrike,2,surface_injure,4,0.4444444444444444,9
hog,not_applicable,gaussian_blur_moderate,3,thunderstrike,3,thunderstrike,1,0.1111111111111111,9
hog,not_applicable,gaussian_blur_moderate,3,thunderstrike,4,crack,0,0.0,9
hog,not_applicable,gaussian_blur_moderate,3,thunderstrike,5,hide_craze,2,0.2222222222222222,9
hog,not_applicable,gaussian_blur_moderate,4,crack,0,craze,3,0.21428571428571427,14
hog,not_applicable,gaussian_blur_moderate,4,crack,1,corrosion,0,0.0,14
hog,not_applicable,gaussian_blur_moderate,4,crack,2,surface_injure,2,0.14285714285714285,14
hog,not_applicable,gaussian_blur_moderate,4,crack,3,thunderstrike,0,0.0,14
hog,not_applicable,gaussian_blur_moderate,4,crack,4,crack,6,0.42857142857142855,14
hog,not_applicable,gaussian_blur_moderate,4,crack,5,hide_craze,3,0.21428571428571427,14
hog,not_applicable,gaussian_blur_moderate,5,hide_craze,0,craze,9,0.1836734693877551,49
hog,not_applicable,gaussian_blur_moderate,5,hide_craze,1,corrosion,0,0.0,49
hog,not_applicable,gaussian_blur_moderate,5,hide_craze,2,surface_injure,4,0.08163265306122448,49
hog,not_applicable,gaussian_blur_moderate,5,hide_craze,3,thunderstrike,0,0.0,49
hog,not_applicable,gaussian_blur_moderate,5,hide_craze,4,crack,2,0.04081632653061224,49
hog,not_applicable,gaussian_blur_moderate,5,hide_craze,5,hide_craze,34,0.6938775510204082,49
hog,not_applicable,gaussian_blur_severe,0,craze,0,craze,24,0.8888888888888888,27
hog,not_applicable,gaussian_blur_severe,0,craze,1,corrosion,0,0.0,27
hog,not_applicable,gaussian_blur_severe,0,craze,2,surface_injure,1,0.037037037037037035,27
hog,not_applicable,gaussian_blur_severe,0,craze,3,thunderstrike,0,0.0,27
hog,not_applicable,gaussian_blur_severe,0,craze,4,crack,1,0.037037037037037035,27
hog,not_applicable,gaussian_blur_severe,0,craze,5,hide_craze,1,0.037037037037037035,27
hog,not_applicable,gaussian_blur_severe,1,corrosion,0,craze,7,0.23333333333333334,30
hog,not_applicable,gaussian_blur_severe,1,corrosion,1,corrosion,1,0.03333333333333333,30
hog,not_applicable,gaussian_blur_severe,1,corrosion,2,surface_injure,8,0.26666666666666666,30
hog,not_applicable,gaussian_blur_severe,1,corrosion,3,thunderstrike,0,0.0,30
hog,not_applicable,gaussian_blur_severe,1,corrosion,4,crack,8,0.26666666666666666,30
hog,not_applicable,gaussian_blur_severe,1,corrosion,5,hide_craze,6,0.2,30
hog,not_applicable,gaussian_blur_severe,2,surface_injure,0,craze,4,0.12121212121212122,33
hog,not_applicable,gaussian_blur_severe,2,surface_injure,1,corrosion,0,0.0,33
hog,not_applicable,gaussian_blur_severe,2,surface_injure,2,surface_injure,18,0.5454545454545454,33
hog,not_applicable,gaussian_blur_severe,2,surface_injure,3,thunderstrike,0,0.0,33
hog,not_applicable,gaussian_blur_severe,2,surface_injure,4,crack,6,0.18181818181818182,33
hog,not_applicable,gaussian_blur_severe,2,surface_injure,5,hide_craze,5,0.15151515151515152,33
hog,not_applicable,gaussian_blur_severe,3,thunderstrike,0,craze,5,0.5555555555555556,9
hog,not_applicable,gaussian_blur_severe,3,thunderstrike,1,corrosion,0,0.0,9
hog,not_applicable,gaussian_blur_severe,3,thunderstrike,2,surface_injure,4,0.4444444444444444,9
hog,not_applicable,gaussian_blur_severe,3,thunderstrike,3,thunderstrike,0,0.0,9
hog,not_applicable,gaussian_blur_severe,3,thunderstrike,4,crack,0,0.0,9
hog,not_applicable,gaussian_blur_severe,3,thunderstrike,5,hide_craze,0,0.0,9
hog,not_applicable,gaussian_blur_severe,4,crack,0,craze,4,0.2857142857142857,14
hog,not_applicable,gaussian_blur_severe,4,crack,1,corrosion,0,0.0,14
hog,not_applicable,gaussian_blur_severe,4,crack,2,surface_injure,2,0.14285714285714285,14
hog,not_applicable,gaussian_blur_severe,4,crack,3,thunderstrike,0,0.0,14
hog,not_applicable,gaussian_blur_severe,4,crack,4,crack,5,0.35714285714285715,14
hog,not_applicable,gaussian_blur_severe,4,crack,5,hide_craze,3,0.21428571428571427,14
hog,not_applicable,gaussian_blur_severe,5,hide_craze,0,craze,11,0.22448979591836735,49
hog,not_applicable,gaussian_blur_severe,5,hide_craze,1,corrosion,0,0.0,49
hog,not_applicable,gaussian_blur_severe,5,hide_craze,2,surface_injure,4,0.08163265306122448,49
hog,not_applicable,gaussian_blur_severe,5,hide_craze,3,thunderstrike,0,0.0,49
hog,not_applicable,gaussian_blur_severe,5,hide_craze,4,crack,2,0.04081632653061224,49
hog,not_applicable,gaussian_blur_severe,5,hide_craze,5,hide_craze,32,0.6530612244897959,49
hog,not_applicable,resolution_mild,0,craze,0,craze,21,0.7777777777777778,27
hog,not_applicable,resolution_mild,0,craze,1,corrosion,3,0.1111111111111111,27
hog,not_applicable,resolution_mild,0,craze,2,surface_injure,1,0.037037037037037035,27
hog,not_applicable,resolution_mild,0,craze,3,thunderstrike,0,0.0,27
hog,not_applicable,resolution_mild,0,craze,4,crack,1,0.037037037037037035,27
hog,not_applicable,resolution_mild,0,craze,5,hide_craze,1,0.037037037037037035,27
hog,not_applicable,resolution_mild,1,corrosion,0,craze,4,0.13333333333333333,30
hog,not_applicable,resolution_mild,1,corrosion,1,corrosion,9,0.3,30
hog,not_applicable,resolution_mild,1,corrosion,2,surface_injure,6,0.2,30
hog,not_applicable,resolution_mild,1,corrosion,3,thunderstrike,0,0.0,30
hog,not_applicable,resolution_mild,1,corrosion,4,crack,3,0.1,30
hog,not_applicable,resolution_mild,1,corrosion,5,hide_craze,8,0.26666666666666666,30
hog,not_applicable,resolution_mild,2,surface_injure,0,craze,2,0.06060606060606061,33
hog,not_applicable,resolution_mild,2,surface_injure,1,corrosion,0,0.0,33
hog,not_applicable,resolution_mild,2,surface_injure,2,surface_injure,19,0.5757575757575758,33
hog,not_applicable,resolution_mild,2,surface_injure,3,thunderstrike,0,0.0,33
hog,not_applicable,resolution_mild,2,surface_injure,4,crack,3,0.09090909090909091,33
hog,not_applicable,resolution_mild,2,surface_injure,5,hide_craze,9,0.2727272727272727,33
hog,not_applicable,resolution_mild,3,thunderstrike,0,craze,2,0.2222222222222222,9
hog,not_applicable,resolution_mild,3,thunderstrike,1,corrosion,1,0.1111111111111111,9
hog,not_applicable,resolution_mild,3,thunderstrike,2,surface_injure,3,0.3333333333333333,9
hog,not_applicable,resolution_mild,3,thunderstrike,3,thunderstrike,1,0.1111111111111111,9
hog,not_applicable,resolution_mild,3,thunderstrike,4,crack,0,0.0,9
hog,not_applicable,resolution_mild,3,thunderstrike,5,hide_craze,2,0.2222222222222222,9
hog,not_applicable,resolution_mild,4,crack,0,craze,3,0.21428571428571427,14
hog,not_applicable,resolution_mild,4,crack,1,corrosion,0,0.0,14
hog,not_applicable,resolution_mild,4,crack,2,surface_injure,3,0.21428571428571427,14
hog,not_applicable,resolution_mild,4,crack,3,thunderstrike,0,0.0,14
hog,not_applicable,resolution_mild,4,crack,4,crack,4,0.2857142857142857,14
hog,not_applicable,resolution_mild,4,crack,5,hide_craze,4,0.2857142857142857,14
hog,not_applicable,resolution_mild,5,hide_craze,0,craze,5,0.10204081632653061,49
hog,not_applicable,resolution_mild,5,hide_craze,1,corrosion,0,0.0,49
hog,not_applicable,resolution_mild,5,hide_craze,2,surface_injure,3,0.061224489795918366,49
hog,not_applicable,resolution_mild,5,hide_craze,3,thunderstrike,0,0.0,49
hog,not_applicable,resolution_mild,5,hide_craze,4,crack,3,0.061224489795918366,49
hog,not_applicable,resolution_mild,5,hide_craze,5,hide_craze,38,0.7755102040816326,49
hog,not_applicable,resolution_moderate,0,craze,0,craze,24,0.8888888888888888,27
hog,not_applicable,resolution_moderate,0,craze,1,corrosion,1,0.037037037037037035,27
hog,not_applicable,resolution_moderate,0,craze,2,surface_injure,1,0.037037037037037035,27
hog,not_applicable,resolution_moderate,0,craze,3,thunderstrike,0,0.0,27
hog,not_applicable,resolution_moderate,0,craze,4,crack,1,0.037037037037037035,27
hog,not_applicable,resolution_moderate,0,craze,5,hide_craze,0,0.0,27
hog,not_applicable,resolution_moderate,1,corrosion,0,craze,5,0.16666666666666666,30
hog,not_applicable,resolution_moderate,1,corrosion,1,corrosion,6,0.2,30
hog,not_applicable,resolution_moderate,1,corrosion,2,surface_injure,7,0.23333333333333334,30
hog,not_applicable,resolution_moderate,1,corrosion,3,thunderstrike,0,0.0,30
hog,not_applicable,resolution_moderate,1,corrosion,4,crack,3,0.1,30
hog,not_applicable,resolution_moderate,1,corrosion,5,hide_craze,9,0.3,30
hog,not_applicable,resolution_moderate,2,surface_injure,0,craze,2,0.06060606060606061,33
hog,not_applicable,resolution_moderate,2,surface_injure,1,corrosion,0,0.0,33
hog,not_applicable,resolution_moderate,2,surface_injure,2,surface_injure,19,0.5757575757575758,33
hog,not_applicable,resolution_moderate,2,surface_injure,3,thunderstrike,0,0.0,33
hog,not_applicable,resolution_moderate,2,surface_injure,4,crack,3,0.09090909090909091,33
hog,not_applicable,resolution_moderate,2,surface_injure,5,hide_craze,9,0.2727272727272727,33
hog,not_applicable,resolution_moderate,3,thunderstrike,0,craze,3,0.3333333333333333,9
hog,not_applicable,resolution_moderate,3,thunderstrike,1,corrosion,0,0.0,9
hog,not_applicable,resolution_moderate,3,thunderstrike,2,surface_injure,3,0.3333333333333333,9
hog,not_applicable,resolution_moderate,3,thunderstrike,3,thunderstrike,1,0.1111111111111111,9
hog,not_applicable,resolution_moderate,3,thunderstrike,4,crack,0,0.0,9
hog,not_applicable,resolution_moderate,3,thunderstrike,5,hide_craze,2,0.2222222222222222,9
hog,not_applicable,resolution_moderate,4,crack,0,craze,4,0.2857142857142857,14
hog,not_applicable,resolution_moderate,4,crack,1,corrosion,0,0.0,14
hog,not_applicable,resolution_moderate,4,crack,2,surface_injure,2,0.14285714285714285,14
hog,not_applicable,resolution_moderate,4,crack,3,thunderstrike,0,0.0,14
hog,not_applicable,resolution_moderate,4,crack,4,crack,5,0.35714285714285715,14
hog,not_applicable,resolution_moderate,4,crack,5,hide_craze,3,0.21428571428571427,14
hog,not_applicable,resolution_moderate,5,hide_craze,0,craze,7,0.14285714285714285,49
hog,not_applicable,resolution_moderate,5,hide_craze,1,corrosion,0,0.0,49
hog,not_applicable,resolution_moderate,5,hide_craze,2,surface_injure,4,0.08163265306122448,49
hog,not_applicable,resolution_moderate,5,hide_craze,3,thunderstrike,0,0.0,49
hog,not_applicable,resolution_moderate,5,hide_craze,4,crack,1,0.02040816326530612,49
hog,not_applicable,resolution_moderate,5,hide_craze,5,hide_craze,37,0.7551020408163265,49
hog,not_applicable,resolution_severe,0,craze,0,craze,20,0.7407407407407407,27
hog,not_applicable,resolution_severe,0,craze,1,corrosion,1,0.037037037037037035,27
hog,not_applicable,resolution_severe,0,craze,2,surface_injure,1,0.037037037037037035,27
hog,not_applicable,resolution_severe,0,craze,3,thunderstrike,0,0.0,27
hog,not_applicable,resolution_severe,0,craze,4,crack,1,0.037037037037037035,27
hog,not_applicable,resolution_severe,0,craze,5,hide_craze,4,0.14814814814814814,27
hog,not_applicable,resolution_severe,1,corrosion,0,craze,3,0.1,30
hog,not_applicable,resolution_severe,1,corrosion,1,corrosion,4,0.13333333333333333,30
hog,not_applicable,resolution_severe,1,corrosion,2,surface_injure,8,0.26666666666666666,30
hog,not_applicable,resolution_severe,1,corrosion,3,thunderstrike,0,0.0,30
hog,not_applicable,resolution_severe,1,corrosion,4,crack,5,0.16666666666666666,30
hog,not_applicable,resolution_severe,1,corrosion,5,hide_craze,10,0.3333333333333333,30
hog,not_applicable,resolution_severe,2,surface_injure,0,craze,2,0.06060606060606061,33
hog,not_applicable,resolution_severe,2,surface_injure,1,corrosion,0,0.0,33
hog,not_applicable,resolution_severe,2,surface_injure,2,surface_injure,18,0.5454545454545454,33
hog,not_applicable,resolution_severe,2,surface_injure,3,thunderstrike,0,0.0,33
hog,not_applicable,resolution_severe,2,surface_injure,4,crack,4,0.12121212121212122,33
hog,not_applicable,resolution_severe,2,surface_injure,5,hide_craze,9,0.2727272727272727,33
hog,not_applicable,resolution_severe,3,thunderstrike,0,craze,3,0.3333333333333333,9
hog,not_applicable,resolution_severe,3,thunderstrike,1,corrosion,0,0.0,9
hog,not_applicable,resolution_severe,3,thunderstrike,2,surface_injure,5,0.5555555555555556,9
hog,not_applicable,resolution_severe,3,thunderstrike,3,thunderstrike,0,0.0,9
hog,not_applicable,resolution_severe,3,thunderstrike,4,crack,0,0.0,9
hog,not_applicable,resolution_severe,3,thunderstrike,5,hide_craze,1,0.1111111111111111,9
hog,not_applicable,resolution_severe,4,crack,0,craze,3,0.21428571428571427,14
hog,not_applicable,resolution_severe,4,crack,1,corrosion,0,0.0,14
hog,not_applicable,resolution_severe,4,crack,2,surface_injure,1,0.07142857142857142,14
hog,not_applicable,resolution_severe,4,crack,3,thunderstrike,0,0.0,14
hog,not_applicable,resolution_severe,4,crack,4,crack,5,0.35714285714285715,14
hog,not_applicable,resolution_severe,4,crack,5,hide_craze,5,0.35714285714285715,14
hog,not_applicable,resolution_severe,5,hide_craze,0,craze,6,0.12244897959183673,49
hog,not_applicable,resolution_severe,5,hide_craze,1,corrosion,0,0.0,49
hog,not_applicable,resolution_severe,5,hide_craze,2,surface_injure,3,0.061224489795918366,49
hog,not_applicable,resolution_severe,5,hide_craze,3,thunderstrike,0,0.0,49
hog,not_applicable,resolution_severe,5,hide_craze,4,crack,1,0.02040816326530612,49
hog,not_applicable,resolution_severe,5,hide_craze,5,hide_craze,39,0.7959183673469388,49
hog,not_applicable,brightness_mild,0,craze,0,craze,17,0.6296296296296297,27
hog,not_applicable,brightness_mild,0,craze,1,corrosion,4,0.14814814814814814,27
hog,not_applicable,brightness_mild,0,craze,2,surface_injure,2,0.07407407407407407,27
hog,not_applicable,brightness_mild,0,craze,3,thunderstrike,0,0.0,27
hog,not_applicable,brightness_mild,0,craze,4,crack,0,0.0,27
hog,not_applicable,brightness_mild,0,craze,5,hide_craze,4,0.14814814814814814,27
hog,not_applicable,brightness_mild,1,corrosion,0,craze,3,0.1,30
hog,not_applicable,brightness_mild,1,corrosion,1,corrosion,9,0.3,30
hog,not_applicable,brightness_mild,1,corrosion,2,surface_injure,6,0.2,30
hog,not_applicable,brightness_mild,1,corrosion,3,thunderstrike,0,0.0,30
hog,not_applicable,brightness_mild,1,corrosion,4,crack,1,0.03333333333333333,30
hog,not_applicable,brightness_mild,1,corrosion,5,hide_craze,11,0.36666666666666664,30
hog,not_applicable,brightness_mild,2,surface_injure,0,craze,2,0.06060606060606061,33
hog,not_applicable,brightness_mild,2,surface_injure,1,corrosion,1,0.030303030303030304,33
hog,not_applicable,brightness_mild,2,surface_injure,2,surface_injure,18,0.5454545454545454,33
hog,not_applicable,brightness_mild,2,surface_injure,3,thunderstrike,0,0.0,33
hog,not_applicable,brightness_mild,2,surface_injure,4,crack,2,0.06060606060606061,33
hog,not_applicable,brightness_mild,2,surface_injure,5,hide_craze,10,0.30303030303030304,33
hog,not_applicable,brightness_mild,3,thunderstrike,0,craze,0,0.0,9
hog,not_applicable,brightness_mild,3,thunderstrike,1,corrosion,0,0.0,9
hog,not_applicable,brightness_mild,3,thunderstrike,2,surface_injure,5,0.5555555555555556,9
hog,not_applicable,brightness_mild,3,thunderstrike,3,thunderstrike,1,0.1111111111111111,9
hog,not_applicable,brightness_mild,3,thunderstrike,4,crack,0,0.0,9
hog,not_applicable,brightness_mild,3,thunderstrike,5,hide_craze,3,0.3333333333333333,9
hog,not_applicable,brightness_mild,4,crack,0,craze,1,0.07142857142857142,14
hog,not_applicable,brightness_mild,4,crack,1,corrosion,0,0.0,14
hog,not_applicable,brightness_mild,4,crack,2,surface_injure,6,0.42857142857142855,14
hog,not_applicable,brightness_mild,4,crack,3,thunderstrike,0,0.0,14
hog,not_applicable,brightness_mild,4,crack,4,crack,2,0.14285714285714285,14
hog,not_applicable,brightness_mild,4,crack,5,hide_craze,5,0.35714285714285715,14
hog,not_applicable,brightness_mild,5,hide_craze,0,craze,5,0.10204081632653061,49
hog,not_applicable,brightness_mild,5,hide_craze,1,corrosion,0,0.0,49
hog,not_applicable,brightness_mild,5,hide_craze,2,surface_injure,3,0.061224489795918366,49
hog,not_applicable,brightness_mild,5,hide_craze,3,thunderstrike,0,0.0,49
hog,not_applicable,brightness_mild,5,hide_craze,4,crack,2,0.04081632653061224,49
hog,not_applicable,brightness_mild,5,hide_craze,5,hide_craze,39,0.7959183673469388,49
hog,not_applicable,brightness_moderate,0,craze,0,craze,16,0.5925925925925926,27
hog,not_applicable,brightness_moderate,0,craze,1,corrosion,1,0.037037037037037035,27
hog,not_applicable,brightness_moderate,0,craze,2,surface_injure,3,0.1111111111111111,27
hog,not_applicable,brightness_moderate,0,craze,3,thunderstrike,0,0.0,27
hog,not_applicable,brightness_moderate,0,craze,4,crack,0,0.0,27
hog,not_applicable,brightness_moderate,0,craze,5,hide_craze,7,0.25925925925925924,27
hog,not_applicable,brightness_moderate,1,corrosion,0,craze,4,0.13333333333333333,30
hog,not_applicable,brightness_moderate,1,corrosion,1,corrosion,6,0.2,30
hog,not_applicable,brightness_moderate,1,corrosion,2,surface_injure,8,0.26666666666666666,30
hog,not_applicable,brightness_moderate,1,corrosion,3,thunderstrike,0,0.0,30
hog,not_applicable,brightness_moderate,1,corrosion,4,crack,0,0.0,30
hog,not_applicable,brightness_moderate,1,corrosion,5,hide_craze,12,0.4,30
hog,not_applicable,brightness_moderate,2,surface_injure,0,craze,2,0.06060606060606061,33
hog,not_applicable,brightness_moderate,2,surface_injure,1,corrosion,1,0.030303030303030304,33
hog,not_applicable,brightness_moderate,2,surface_injure,2,surface_injure,18,0.5454545454545454,33
hog,not_applicable,brightness_moderate,2,surface_injure,3,thunderstrike,0,0.0,33
hog,not_applicable,brightness_moderate,2,surface_injure,4,crack,2,0.06060606060606061,33
hog,not_applicable,brightness_moderate,2,surface_injure,5,hide_craze,10,0.30303030303030304,33
hog,not_applicable,brightness_moderate,3,thunderstrike,0,craze,0,0.0,9
hog,not_applicable,brightness_moderate,3,thunderstrike,1,corrosion,0,0.0,9
hog,not_applicable,brightness_moderate,3,thunderstrike,2,surface_injure,5,0.5555555555555556,9
hog,not_applicable,brightness_moderate,3,thunderstrike,3,thunderstrike,1,0.1111111111111111,9
hog,not_applicable,brightness_moderate,3,thunderstrike,4,crack,0,0.0,9
hog,not_applicable,brightness_moderate,3,thunderstrike,5,hide_craze,3,0.3333333333333333,9
hog,not_applicable,brightness_moderate,4,crack,0,craze,1,0.07142857142857142,14
hog,not_applicable,brightness_moderate,4,crack,1,corrosion,1,0.07142857142857142,14
hog,not_applicable,brightness_moderate,4,crack,2,surface_injure,4,0.2857142857142857,14
hog,not_applicable,brightness_moderate,4,crack,3,thunderstrike,0,0.0,14
hog,not_applicable,brightness_moderate,4,crack,4,crack,2,0.14285714285714285,14
hog,not_applicable,brightness_moderate,4,crack,5,hide_craze,6,0.42857142857142855,14
hog,not_applicable,brightness_moderate,5,hide_craze,0,craze,5,0.10204081632653061,49
hog,not_applicable,brightness_moderate,5,hide_craze,1,corrosion,0,0.0,49
hog,not_applicable,brightness_moderate,5,hide_craze,2,surface_injure,3,0.061224489795918366,49
hog,not_applicable,brightness_moderate,5,hide_craze,3,thunderstrike,0,0.0,49
hog,not_applicable,brightness_moderate,5,hide_craze,4,crack,2,0.04081632653061224,49
hog,not_applicable,brightness_moderate,5,hide_craze,5,hide_craze,39,0.7959183673469388,49
hog,not_applicable,brightness_severe,0,craze,0,craze,14,0.5185185185185185,27
hog,not_applicable,brightness_severe,0,craze,1,corrosion,1,0.037037037037037035,27
hog,not_applicable,brightness_severe,0,craze,2,surface_injure,3,0.1111111111111111,27
hog,not_applicable,brightness_severe,0,craze,3,thunderstrike,0,0.0,27
