epoch,train_loss,train_accuracy,train_macro_f1,validation_loss,validation_accuracy,validation_balanced_accuracy,validation_macro_precision,validation_macro_recall,validation_macro_f1,learning_rate,elapsed_seconds,is_best_epoch
1,1.7143146753311158,0.23636363636363636,0.23500528824451308,1.6322822325850186,0.3493150684931507,0.4101404305923757,0.3581974150728009,0.4101404305923757,0.37368058395044895,0.0001,20.5922067000065,False
2,1.2985050136392766,0.5590909090909091,0.5676327369336488,1.3837530319004843,0.5136986301369864,0.5890563426318575,0.5100584795321637,0.5890563426318575,0.5161791859135313,0.0001,20.549966700025834,False
3,1.0259945706887679,0.7045454545454546,0.7015522670761666,1.1852781233722216,0.636986301369863,0.6894186466554887,0.6206156504845106,0.6894186466554887,0.6321332566861022,0.0001,21.23728470003698,False
4,0.7758707469159907,0.8159090909090909,0.8192666049097398,0.9960890151049993,0.7328767123287672,0.7454361946638834,0.7083779999952178,0.7454361946638834,0.7223136625183996,0.0001,20.941748599987477,False
5,0.6166508566249501,0.8454545454545455,0.853697633147843,0.8543458025749415,0.773972602739726,0.7955806006435298,0.7527024889114896,0.7955806006435298,0.7693744164332399,0.0001,20.777420399943367,False
6,0.45302797122435134,0.9090909090909091,0.9149032375963452,0.7509442224894485,0.8013698630136986,0.798518282929038,0.7969966583600779,0.798518282929038,0.7944742983103202,0.0001,20.101015299907885,False
7,0.34220718362114644,0.9204545454545454,0.9215757794631033,0.6990731979069644,0.8013698630136986,0.7794337940218946,0.8177038431826394,0.7794337940218946,0.7908254562748945,0.0001,20.651879900018685,False
8,0.27564234896139667,0.9477272727272728,0.9552732518105395,0.6534488772692746,0.8287671232876712,0.7890921107454288,0.8710432549906235,0.7890921107454288,0.8105851562297556,0.0001,20.683069699909538,False
9,0.19507961191914297,0.9568181818181818,0.9637749200609607,0.6003431040946752,0.8356164383561644,0.7966678683211863,0.8675020475020476,0.7966678683211863,0.8153794851273842,0.0001,20.335265400004573,False
10,0.1498201394622976,0.9727272727272728,0.9792320271936578,0.5779909377228724,0.8356164383561644,0.7927152991512258,0.8672667175184339,0.7927152991512258,0.8134585206161965,0.0001,20.517085900064558,False
11,0.1325493265282024,0.9704545454545455,0.9735460335984581,0.5629690183352117,0.8493150684931506,0.8130155557215053,0.8522420634920636,0.8130155557215053,0.8231815104363598,0.0001,20.695857999962755,True
12,0.0915864500132474,0.990909090909091,0.9936363111556047,0.5877834582981998,0.8424657534246576,0.8002910567269835,0.870925925925926,0.8002910567269835,0.8195033182834756,0.0001,20.352367699961178,False
13,0.07692051225087859,0.9931818181818182,0.9942553119160523,0.5668345485648064,0.8424657534246576,0.8002910567269835,0.870925925925926,0.8002910567269835,0.8195033182834756,0.0001,21.414697699947283,False
14,0.07362955199046568,0.990909090909091,0.9932053453792585,0.5575633465427242,0.8424657534246576,0.7917099691985275,0.8632263814616756,0.7917099691985275,0.806838135409564,0.0001,20.316254999954253,False
15,0.051836787299676376,0.9954545454545455,0.9970355731225297,0.5662958336203066,0.8493150684931506,0.800481899023089,0.8418771043771044,0.800481899023089,0.8106932460746018,0.0001,20.186710400041193,False
16,0.05984663231806322,0.9931818181818182,0.9942302479600632,0.5763147640718173,0.8493150684931506,0.800481899023089,0.8421401515151515,0.800481899023089,0.8113056496677186,0.0001,20.73663920001127,False
17,0.04297302548180927,0.990909090909091,0.9927784281116825,0.6114603101390682,0.8356164383561644,0.7892829530415343,0.8339512067453244,0.7892829530415343,0.8005954875140922,0.0001,20.615715999971144,False
