epoch,train_loss,train_accuracy,train_macro_f1,validation_loss,validation_accuracy,validation_balanced_accuracy,validation_macro_precision,validation_macro_recall,validation_macro_f1,learning_rate,elapsed_seconds,is_best_epoch
1,0.7823199366011424,0.6763540290620872,0.6632760745532083,0.5069321704237428,0.8356164383561644,0.7982233886124046,0.8406535812196191,0.7982233886124046,0.8132917830790172,0.0003,150.0924675000133,False
2,0.18851503241644826,0.9365918097754293,0.9294918381168954,0.6546141619551672,0.7945205479452054,0.7543644432946492,0.7918983063719907,0.7543644432946492,0.7519441030930194,0.0003,151.10009349999018,False
3,0.1221072388766149,0.9511228533685601,0.9465029060437956,0.6314723369193403,0.8767123287671232,0.841666681483615,0.893719806763285,0.841666681483615,0.8522604931300584,0.0003,150.00443570001516,False
4,0.06260823585152075,0.9762219286657859,0.9746610464092479,0.663852915371934,0.8424657534246576,0.8371550688484327,0.8271202905070182,0.8371550688484327,0.8267797017797017,0.0003,157.02016110008117,False
5,0.0279258845369067,0.9933949801849405,0.9946528173702673,0.598233458522248,0.8493150684931506,0.8637181902342087,0.8521957930560081,0.8637181902342087,0.8505667195036731,0.0003,200.64861299993936,False
6,0.017983229444552915,0.9947159841479525,0.9944465011972224,0.5792495904311742,0.8835616438356164,0.8325335885404535,0.8723774638060352,0.8325335885404535,0.8462410115055153,0.0003,196.4576977000106,False
7,0.011278004165618253,0.9947159841479525,0.9953050734288404,0.42410784204528756,0.9246575342465754,0.8837463705884758,0.9163395998129892,0.8837463705884758,0.8973875631522107,0.0003,150.40776879992336,True
8,0.01908436245340337,0.9933949801849405,0.9942144194003322,0.6340226073787637,0.863013698630137,0.8298503873446664,0.8645886455268607,0.8298503873446664,0.8427122041817787,0.0003,151.02655449998565,False
9,0.02858647259131881,0.9907529722589168,0.9919700235595591,0.4408221032521496,0.8561643835616438,0.8656226867039224,0.8530653324131586,0.8656226867039224,0.8549274193156289,0.0003,145.10085759998765,False
10,0.04270470326414511,0.988110964332893,0.987855420136067,0.4933908120410083,0.8972602739726028,0.8786054821523929,0.9056291226503993,0.8786054821523929,0.8887160297958882,0.0003,145.59494689991698,False
11,0.042182568017801805,0.9947159841479525,0.9948558543782359,0.7983957814843687,0.8561643835616438,0.8053816786654315,0.8739480977576215,0.8053816786654315,0.8249795820923249,0.0003,146.8283007000573,False
12,0.026135282536852943,0.9933949801849405,0.9924370099213985,0.6970050457405718,0.821917808219178,0.8066672341557924,0.8379680526192154,0.8066672341557924,0.8140839761976383,0.0003,148.07205310009886,False
13,0.04163561536114825,0.9828269484808454,0.9836217260634038,0.5769215373143758,0.8287671232876712,0.8100234952351656,0.7958152958152959,0.8100234952351656,0.7931398942887101,0.0003,208.33928200008813,False
