true_label,craze,corrosion,surface_injure,thunderstrike,crack,hide_craze
craze,0.8518518518518519,0.037037037037037035,0.037037037037037035,0.0,0.037037037037037035,0.037037037037037035
corrosion,0.0,0.6666666666666666,0.06666666666666667,0.0,0.0,0.26666666666666666
surface_injure,0.0,0.030303030303030304,0.8787878787878788,0.0,0.0,0.09090909090909091
thunderstrike,0.0,0.0,0.1111111111111111,0.8888888888888888,0.0,0.0
crack,0.0,0.0,0.0,0.0,1.0,0.0
hide_craze,0.02040816326530612,0.0,0.0,0.0,0.02040816326530612,0.9591836734693877
