epoch,train_loss,train_accuracy,train_macro_f1,validation_loss,validation_accuracy,validation_balanced_accuracy,validation_macro_precision,validation_macro_recall,validation_macro_f1,learning_rate,elapsed_seconds,is_best_epoch
1,1.6706326007843018,0.33223684210526316,0.31556638318272634,1.572999653750903,0.4315068493150685,0.40189453948035186,0.44383667502088553,0.40189453948035186,0.3848546271912399,0.0001,28.001504999934696,False
2,1.233027313884936,0.6661184210526315,0.659465268053668,1.2893786952920157,0.5958904109589042,0.5549720270830111,0.5515088219195724,0.5549720270830111,0.5337454171416436,0.0001,28.399933999986388,False
3,0.882269024848938,0.7796052631578947,0.7825383483782509,1.0482044113825446,0.6712328767123288,0.6516851019139349,0.6734970393591083,0.6516851019139349,0.6310269384152204,0.0001,27.43207929993514,False
4,0.6451634058826848,0.8388157894736842,0.8414342033876876,0.882187935587478,0.6986301369863014,0.6745083884671986,0.7471093993152816,0.6745083884671986,0.6615825314798357,0.0001,28.194894999964163,False
5,0.4453094460462269,0.8865131578947368,0.8907357491700214,0.764683624652967,0.726027397260274,0.6981024526791116,0.7575686983581721,0.6981024526791116,0.6891061836291845,0.0001,27.674265899928287,False
6,0.3090677182925375,0.9292763157894737,0.9379376543981962,0.7446668335836227,0.7397260273972602,0.6880611548803768,0.7933568069417126,0.6880611548803768,0.6878733194590002,0.0001,27.74423770001158,False
7,0.24337973249586006,0.9424342105263158,0.9458425876036917,0.6674324086267654,0.7876712328767124,0.731626094898406,0.8462146307798482,0.731626094898406,0.7395852384838374,0.0001,27.264850199921057,False
8,0.1859275710425879,0.9457236842105263,0.9503394194411371,0.6661893129348755,0.8013698630136986,0.7193792943220861,0.8640958236610411,0.7193792943220861,0.7265168693740122,0.0001,27.446656199987046,False
9,0.14067549611392774,0.975328947368421,0.9797356472365158,0.6281311536488468,0.821917808219178,0.7554416724897274,0.8741907738368812,0.7554416724897274,0.770352071439028,0.0001,28.332510699983686,False
10,0.11150756399882467,0.975328947368421,0.975999620976081,0.5871958781595099,0.8287671232876712,0.7791089324270103,0.8674202626641652,0.7791089324270103,0.7926597495655989,0.0001,27.775235599954613,False
11,0.08016223774144524,0.9851973684210527,0.9863702256944257,0.6010393720783599,0.8356164383561644,0.7850937942471123,0.8692985842985843,0.7850937942471123,0.8024094952666382,0.0001,27.34771759994328,False
12,0.06248598437952368,0.9917763157894737,0.993357360579396,0.5636430505203874,0.8424657534246576,0.7835682412341453,0.8751327838827838,0.7835682412341453,0.8042371756309036,0.0001,27.388054099981673,False
