epoch,train_loss,train_accuracy,train_macro_f1,validation_loss,validation_accuracy,validation_balanced_accuracy,validation_macro_precision,validation_macro_recall,validation_macro_f1,learning_rate,elapsed_seconds,is_best_epoch
1,0.8162212983558053,0.6842105263157895,0.6637619234442489,1.2035109980465615,0.5684931506849316,0.6374231593053103,0.6923794395568589,0.6374231593053103,0.5631973490239705,0.0003,138.17524110001978,False
2,0.2194307270018678,0.9292763157894737,0.9203818264931273,1.0454860648063764,0.7397260273972602,0.6895301071502445,0.725547138047138,0.6895301071502445,0.690406857622882,0.0003,157.2097603000002,False
3,0.159563419948283,0.9490131578947368,0.9312636646777691,0.5380451760879935,0.815068493150685,0.7825998054831006,0.8066273232939899,0.7825998054831006,0.7896249268938345,0.0003,157.8385720999213,False
4,0.06120490174936621,0.9802631578947368,0.9790824357264712,0.6113278531048396,0.8287671232876712,0.7986192233903905,0.8453991258339085,0.7986192233903905,0.8115170290702206,0.0003,142.7262805000646,False
5,0.034867851958168966,0.9901315789473685,0.99139286524619,0.5647516789501661,0.8287671232876712,0.7750173061957959,0.8528884596163456,0.7750173061957959,0.7962201121583385,0.0003,144.5273427000502,False
6,0.010773688358695884,1.0,1.0,0.4846873438521607,0.8424657534246576,0.7907336804648019,0.8663833147528798,0.7907336804648019,0.8123299319727891,0.0003,154.74470769998152,False
7,0.006117319020344631,1.0,1.0,0.46309279415705434,0.8767123287671232,0.8420089159505636,0.8859778338945007,0.8420089159505636,0.8581590228318451,0.0003,136.88860890001524,True
8,0.004806043359598047,1.0,1.0,0.4167128662540488,0.863013698630137,0.8311740223925579,0.8786923006750592,0.8311740223925579,0.8436810375535866,0.0003,142.0761777999578,False
9,0.005116959307710395,1.0,1.0,0.45955453588537976,0.8561643835616438,0.8196150245635371,0.8822518416508186,0.8196150245635371,0.8348778137526982,0.0003,133.0151055000024,False
10,0.005268474103343722,1.0,1.0,0.5749079666725577,0.8493150684931506,0.8120392669877795,0.8702475061170714,0.8120392669877795,0.8276177127425971,0.0003,144.88734820007812,False
11,0.003107996731016197,1.0,1.0,0.5971260789322527,0.8493150684931506,0.8010965060450187,0.8838383838383838,0.8010965060450187,0.8199249753144743,0.0003,156.3573767999187,False
12,0.0022838295615082117,1.0,1.0,0.5976936662033813,0.8561643835616438,0.7995709530320515,0.8784587813620072,0.7995709530320515,0.8183391672930295,0.0003,153.64636370004155,False
13,0.0017613119408978444,1.0,1.0,0.5384048884862089,0.863013698630137,0.8232382129693342,0.8828829105291871,0.8232382129693342,0.8385795771446686,0.0003,138.33696210000198,False
