epoch,train_loss,train_accuracy,train_macro_f1,validation_loss,validation_accuracy,validation_balanced_accuracy,validation_macro_precision,validation_macro_recall,validation_macro_f1,learning_rate,elapsed_seconds,is_best_epoch
1,1.6636814067238255,0.28125,0.2797275100054788,1.5698965853207731,0.3835616438356164,0.45481516004971384,0.3707634138998556,0.45481516004971384,0.3916934541361798,0.0001,28.40963400003966,False
2,1.2323123153887297,0.6085526315789473,0.6097495619195533,1.2788309332442611,0.5342465753424658,0.602225831630866,0.5419254422670672,0.602225831630866,0.5286298754046147,0.0001,27.644134299946018,False
3,0.9042295499851829,0.743421052631579,0.7431813021348564,1.0088245966663099,0.7191780821917808,0.7283177296049149,0.7096071789620177,0.7283177296049149,0.7128656422906215,0.0001,28.030821299995296,False
4,0.646120548248291,0.8240131578947368,0.8211635885168258,0.8127784712673867,0.7945205479452054,0.793381913662234,0.8041315723668666,0.793381913662234,0.7895193430907717,0.0001,27.450158499996178,False
5,0.4689238573375501,0.875,0.870252288338406,0.7022677774298681,0.8013698630136986,0.7922817552394211,0.8222366522366523,0.7922817552394211,0.793824768964825,0.0001,27.843716399976984,False
6,0.33609054747380707,0.9194078947368421,0.9283897144773142,0.6562751213165179,0.8013698630136986,0.7813389942966601,0.8387688734030196,0.7813389942966601,0.7880896145433463,0.0001,27.937304300023243,False
7,0.249010999736033,0.9375,0.9450563069282518,0.5921270263521639,0.815068493150685,0.7806495616850309,0.8490584415584416,0.7806495616850309,0.7951836830574371,0.0001,27.95310189994052,False
8,0.1920629057445024,0.962171052631579,0.9667248072696313,0.5409559807548784,0.8424657534246576,0.8021185421071003,0.8604497354497355,0.8021185421071003,0.816776745227608,0.0001,28.284367499989457,False
9,0.1526678502559662,0.9654605263157895,0.9705352869173142,0.538206984735515,0.8287671232876712,0.784494263470236,0.8586103639858454,0.784494263470236,0.798541204365182,0.0001,27.847543300013058,False
10,0.12265234754273766,0.9703947368421053,0.9755403769224732,0.5262772142887115,0.863013698630137,0.8150327721265936,0.8952056913274425,0.8150327721265936,0.8323088094356152,0.0001,27.423832200001925,False
11,0.09357051610162384,0.9769736842105263,0.9815265885048374,0.4739516361118996,0.8835616438356164,0.8447502366266669,0.8989560567309928,0.8447502366266669,0.8591328485417155,0.0001,28.30221530003473,True
12,0.06903109032856791,0.9884868421052632,0.9897519111681832,0.4584136719573034,0.8698630136986302,0.8153347044937433,0.8900075987841944,0.8153347044937433,0.833176950518247,0.0001,27.27407529996708,False
13,0.05288994106415071,0.9950657894736842,0.9940383030156933,0.48679756832449406,0.8767123287671232,0.8274278903569522,0.9026470588235295,0.8274278903569522,0.8442836871408299,0.0001,27.951281400048174,False
14,0.04455548142524142,0.9901315789473685,0.9879647293104,0.5218785654192102,0.8835616438356164,0.8310510787627493,0.9065341824037477,0.8310510787627493,0.8485343370068078,0.0001,27.795172700076364,False
15,0.03478957337670421,0.9917763157894737,0.9933579197565748,0.5124681934918442,0.8698630136986302,0.8113821353237829,0.8863056498773817,0.8113821353237829,0.8295555617084172,0.0001,27.691798500018194,False
16,0.026836517413980084,0.9983552631578947,0.9989069158181825,0.5259405121411362,0.8767123287671232,0.826262389191451,0.8992156862745099,0.826262389191451,0.8419027347598775,0.0001,27.199295400059782,False
17,0.024296671642284644,1.0,1.0,0.49969160842568905,0.8767123287671232,0.8234753211869917,0.8941914569031274,0.8234753211869917,0.8391423762629137,0.0001,27.594439000007696,False
