epoch,train_loss,train_accuracy,train_macro_f1,validation_loss,validation_accuracy,validation_balanced_accuracy,validation_macro_precision,validation_macro_recall,validation_macro_f1,learning_rate,elapsed_seconds,is_best_epoch
1,1.1459763069001456,0.49603174603174605,0.4747873856501743,1.3261342620196408,0.5273972602739726,0.5259172135602342,0.6435720121381886,0.5259172135602342,0.5046151617145532,0.0003,70.9611146999523,False
2,0.2021378335498628,0.9404761904761905,0.9376723304617336,0.9586546666001621,0.684931506849315,0.6262014693078767,0.6720150471965355,0.6262014693078767,0.6292073440415961,0.0003,67.04664970003068,False
3,0.06114146820018216,0.9841269841269841,0.9811533349691244,0.8872581263111062,0.726027397260274,0.662826669262596,0.7162312265331665,0.662826669262596,0.6691046467621046,0.0003,67.44067360006738,False
4,0.03364403774991395,0.9880952380952381,0.9861560164545239,1.031301392267828,0.7191780821917808,0.622753602444678,0.7600669237749546,0.622753602444678,0.6362533340603517,0.0003,68.93282780004665,False
5,0.01881821367830511,0.996031746031746,0.9966371625265696,0.9503882682486756,0.7534246575342466,0.669177694921402,0.7837102690484823,0.669177694921402,0.6920387813244956,0.0003,72.59227279992774,False
6,0.007227415839831035,1.0,1.0,0.8933310753678623,0.773972602739726,0.699774323058076,0.7679503307382789,0.699774323058076,0.7173076338466217,0.0003,78.57335129997227,False
7,0.011416419601393125,0.996031746031746,0.9957351290684624,0.8745569937849698,0.7671232876712328,0.6910023932335146,0.7546835036308721,0.6910023932335146,0.7062257117160673,0.0003,68.05750459991395,False
8,0.007418635530426862,1.0,1.0,0.9087663676640759,0.7534246575342466,0.6770163792475006,0.7360347985347987,0.6770163792475006,0.6913699861215389,0.0003,67.32098509999923,False
9,0.005437569807298363,1.0,1.0,0.870062821531949,0.7808219178082192,0.703300386366748,0.7630683371864668,0.703300386366748,0.7184887897931377,0.0003,73.46204989997204,False
10,0.002413336985877582,1.0,1.0,0.8654364886349195,0.7808219178082192,0.6935537976727909,0.8130296756383713,0.6935537976727909,0.7092420516561461,0.0003,62.581476900028065,False
11,0.0032892640059192977,1.0,1.0,0.8169494018162766,0.7945205479452054,0.7190167606357538,0.783990874932904,0.7190167606357538,0.7361823361823361,0.0003,62.297093900037,False
12,0.002085411937774292,1.0,1.0,0.8319130025497855,0.7945205479452054,0.71782058838695,0.8223646071700991,0.71782058838695,0.7394751222956928,0.0003,62.55617060000077,True
13,0.0010796933109679864,1.0,1.0,0.8351576099657032,0.7945205479452054,0.7115063458026846,0.8173843569048174,0.7115063458026846,0.7345268542199488,0.0003,66.01780159992632,False
14,0.0016364637616327004,1.0,1.0,0.8447243203855541,0.7945205479452054,0.7115063458026846,0.8173843569048174,0.7115063458026846,0.7345268542199488,0.0003,69.90760260005482,False
15,0.0018822432916966222,1.0,1.0,0.8690003336292423,0.773972602739726,0.679001813298152,0.8031318936491351,0.679001813298152,0.6973219631915284,0.0003,62.12146689998917,False
16,0.0014437484187221834,1.0,1.0,0.8741503904943597,0.7602739726027398,0.6678028673165973,0.7899007620060252,0.6678028673165973,0.6855573172150035,0.0003,62.19981480005663,False
17,0.0012311169716884337,1.0,1.0,0.8511417957201396,0.7602739726027398,0.6684341804479105,0.791485053212742,0.6684341804479105,0.6861587773493752,0.0003,63.721901900018565,False
18,0.0008671617741504359,1.0,1.0,0.8608029247963265,0.7808219178082192,0.692357625423987,0.7615458937198069,0.692357625423987,0.7049578851468769,0.0003,62.19541130005382,False
