epoch,train_loss,train_accuracy,train_macro_f1,validation_loss,validation_accuracy,validation_balanced_accuracy,validation_macro_precision,validation_macro_recall,validation_macro_f1,learning_rate,elapsed_seconds,is_best_epoch
1,1.6609870943399527,0.3104359313077939,0.3062708994167038,1.406059983658464,0.541095890410959,0.5463643801744488,0.5580526429053779,0.5463643801744488,0.5194786715520635,0.0001,34.31428039993625,False
2,1.1507678353172313,0.6499339498018494,0.6466222547804863,1.1087117815670902,0.6575342465753424,0.6501714024597319,0.6903417818740399,0.6501714024597319,0.6178465713477155,0.0001,33.03553979995195,False
3,0.8125081723715859,0.7727873183619551,0.7753942470535565,0.8789982599754856,0.7191780821917808,0.7266009268297596,0.7447678710178711,0.7266009268297596,0.7010378463569954,0.0001,33.18522879993543,False
4,0.570675984162793,0.845442536327609,0.846950023618272,0.6992046204331803,0.7397260273972602,0.7362743197983472,0.7543521062271062,0.7362743197983472,0.7135292700746229,0.0001,33.65468969999347,False
5,0.37376332836154275,0.8969616908850726,0.9016028105751569,0.6482935515168595,0.8013698630136986,0.791068876881234,0.8414847942754919,0.791068876881234,0.7929720576849393,0.0001,33.53713740000967,False
6,0.28241164267771784,0.9273447820343461,0.9303151055598972,0.5854233119585742,0.7945205479452054,0.7886418607242406,0.8254456051195183,0.7886418607242406,0.7880569511755319,0.0001,32.98183710000012,False
7,0.21252491731624779,0.9339498018494056,0.9411284633999037,0.5187891186916664,0.821917808219178,0.8122359249361537,0.8326603627919419,0.8122359249361537,0.8091118699838719,0.0001,33.305554599966854,False
8,0.13835002186670015,0.9682959048877147,0.9706861442399103,0.4466598862654542,0.8356164383561644,0.829749113501974,0.8213819932569932,0.829749113501974,0.8175029620397297,0.0001,33.21739359991625,False
9,0.10668764723024406,0.9749009247027741,0.9785720730146706,0.4655602239582637,0.863013698630137,0.8493906085439266,0.8576554623073113,0.8493906085439266,0.8483539816410532,0.0001,33.59203499997966,False
10,0.09129983983943768,0.9788639365918098,0.9801138138461915,0.45102185459986127,0.8698630136986302,0.8530137969497238,0.8786823690049497,0.8530137969497238,0.859022277172432,0.0001,33.44461489992682,False
11,0.07138007005265713,0.9841479524438573,0.9870090967324541,0.414884769753234,0.8767123287671232,0.8526844161855603,0.8680555555555555,0.8526844161855603,0.8572470794337801,0.0001,32.70181700005196,False
12,0.06594361392399752,0.9907529722589168,0.9895466048131007,0.42089081749524154,0.8698630136986302,0.858162538368488,0.8636371600784973,0.858162538368488,0.856550319187236,0.0001,32.60656630003359,False
13,0.03719634591765417,0.9973579920739762,0.9979767403412724,0.42329148397053756,0.8767123287671232,0.8617857267742851,0.8846640667761357,0.8617857267742851,0.8672186147186146,0.0001,32.86713939998299,False
14,0.03752488072818856,0.9933949801849405,0.9944382459188869,0.42501965165138245,0.8835616438356164,0.8705576565988465,0.8752843533523046,0.8705576565988465,0.8702936224995047,0.0001,33.14018289989326,False
15,0.029054557168893172,0.9986789960369881,0.9988939027268469,0.4031780725472594,0.8835616438356164,0.8717538288476504,0.8756362889983579,0.8717538288476504,0.8718097663028826,0.0001,32.58541239995975,False
16,0.026828061041263482,0.9947159841479525,0.9927596614881011,0.3672922482229259,0.8972602739726028,0.8790002056592444,0.8878667625831408,0.8790002056592444,0.8813517393280018,0.0001,32.97819960000925,False
17,0.022757783345139955,0.9933949801849405,0.9946397615763131,0.394451352219059,0.8972602739726028,0.8790002056592444,0.9042939656482748,0.8790002056592444,0.8874409932113734,0.0001,32.74226119997911,True
18,0.017425620911182785,0.9986789960369881,0.9988967940272288,0.43364048779827274,0.8904109589041096,0.8753770172534475,0.8990734755440637,0.8753770172534475,0.8824855699855699,0.0001,33.08866459992714,False
19,0.017242855536339304,0.9986789960369881,0.9988776412421733,0.4344754831431663,0.8835616438356164,0.8638180194244266,0.8765817515817514,0.8638180194244266,0.8675018155410311,0.0001,33.3627294000471,False
20,0.016126744527876612,0.9973579920739762,0.996648980321602,0.4437996843089796,0.8835616438356164,0.8677705885943872,0.876984126984127,0.8677705885943872,0.8683604013996171,0.0001,32.99515049997717,False
21,0.011456729589544403,0.9986789960369881,0.9988807917228971,0.4224032367745491,0.8835616438356164,0.8729193300131515,0.8745725254871597,0.8729193300131515,0.8709730207363743,0.0001,33.86783379991539,False
22,0.009474154533461582,1.0,1.0,0.4464865939257896,0.8767123287671232,0.8641474001885899,0.8683089089294254,0.8641474001885899,0.8626103723737261,0.0001,32.95106089999899,False
23,0.008025658710907697,1.0,1.0,0.4338113747230948,0.8972602739726028,0.8750169654059814,0.8830515435907592,0.8750169654059814,0.8770085707238869,0.0001,33.232355699990876,False
