epoch,train_loss,train_accuracy,train_macro_f1,validation_loss,validation_accuracy,validation_balanced_accuracy,validation_macro_precision,validation_macro_recall,validation_macro_f1,learning_rate,elapsed_seconds,is_best_epoch
1,1.7936355829238892,0.21818181818181817,0.20586296393371395,1.5717623805346554,0.4520547945205479,0.40546823927830794,0.43561124747978064,0.40546823927830794,0.3894361269705244,0.0001,20.309381900005974,False
2,1.3928893306038597,0.5386363636363637,0.5216691771237929,1.3554393314335444,0.5821917808219178,0.529556107931394,0.5429562656134582,0.529556107931394,0.4913592143666347,0.0001,20.625901699997485,False
3,1.1264414678920398,0.6840909090909091,0.6748879251011367,1.177894157906101,0.6506849315068494,0.6259202065838221,0.6846726053715301,0.6259202065838221,0.6108443102184083,0.0001,20.169888100004755,False
4,0.8805949221957814,0.7704545454545455,0.7670894291706665,1.0393957748805007,0.6917808219178082,0.6847098574787361,0.729554110848437,0.6847098574787361,0.6670728229038835,0.0001,20.380935900029726,False
5,0.686531150341034,0.8295454545454546,0.8293270623975383,0.9211561165443839,0.7054794520547946,0.697074304625792,0.7131229881229881,0.697074304625792,0.6813077887332238,0.0001,21.05449640005827,False
6,0.524465662240982,0.8931818181818182,0.8911665552098901,0.8027136236020963,0.7191780821917808,0.7226650637691828,0.7380490144775859,0.7226650637691828,0.7077950389689768,0.0001,19.970292199985124,False
7,0.4201442534273321,0.884090909090909,0.8842039278404155,0.7183914984742256,0.7808219178082192,0.7580301563425134,0.7814644442551418,0.7580301563425134,0.7547552330038719,0.0001,20.56371829996351,False
8,0.3119671236384999,0.9204545454545454,0.919926934126055,0.6715454034609337,0.7808219178082192,0.7534323090673204,0.776998556998557,0.7534323090673204,0.7525968580473715,0.0001,21.066532299970277,False
9,0.23442451141097329,0.9568181818181818,0.9606111482180962,0.6450178451734047,0.8013698630136986,0.7694506157034762,0.801966602890516,0.7694506157034762,0.773324170570298,0.0001,20.336772299953736,False
10,0.18211521939797834,0.9522727272727273,0.9499111721908209,0.5980312081232463,0.815068493150685,0.7755008202662665,0.8096557271557273,0.7755008202662665,0.780535905265069,0.0001,20.457894999999553,False
11,0.14935524192723362,0.9772727272727273,0.9759070635655699,0.5703284385269636,0.821917808219178,0.7842727500908279,0.8172049689440994,0.7842727500908279,0.7912445090637679,0.0001,20.22072310000658,False
12,0.09634888727556576,0.9863636363636363,0.99022673059785,0.5421112000125728,0.8493150684931506,0.8130155557215053,0.8437169004624248,0.8130155557215053,0.8217273307790549,0.0001,20.269998999894597,False
13,0.1000305946577679,0.9886363636363636,0.9887661744940851,0.5211925122835864,0.8424657534246576,0.804243625896944,0.8328706419029,0.804243625896944,0.81158226830015,0.0001,20.927400100044906,False
14,0.07446580989794298,0.9840909090909091,0.9849163607784298,0.5092726378408197,0.8356164383561644,0.8006204374911469,0.8283979328165376,0.8006204374911469,0.8070400785237588,0.0001,20.56399529997725,False
15,0.07132961851629344,0.9863636363636363,0.9897845874896882,0.4935248171629971,0.8424657534246576,0.7990948844781797,0.8574338624338624,0.7990948844781797,0.8129164678268546,0.0001,20.25895149994176,False
16,0.04937544485384768,0.9954545454545455,0.9970355731225297,0.4885552668408172,0.8493150684931506,0.8027180728839768,0.8650969321611052,0.8027180728839768,0.8190292062230616,0.0001,20.81711639999412,False
17,0.0458273129707033,0.9954545454545455,0.9940533427432992,0.4821851278004581,0.8493150684931506,0.8176134029966983,0.8508981337347397,0.8176134029966983,0.8264279406116276,0.0001,20.20262399991043,True
18,0.032838551971045404,0.9977272727272727,0.9985180501491829,0.4778181073600299,0.8424657534246576,0.8032673371632182,0.8550698684032018,0.8032673371632182,0.818584674849748,0.0001,20.105706900008954,False
19,0.030152685330672696,1.0,1.0,0.4712196747734122,0.8493150684931506,0.8102117816076625,0.866266449599783,0.8102117816076625,0.8254823048694977,0.0001,20.95514600002207,False
20,0.026658207923173905,0.9977272727272727,0.9980964268996724,0.482710405980071,0.8424657534246576,0.8038015251974061,0.8543956043956044,0.8038015251974061,0.8183726945569051,0.0001,20.290406199987046,False
21,0.02024925903163173,0.9977272727272727,0.9980964268996724,0.4877060157795475,0.8424657534246576,0.8038015251974061,0.8543956043956044,0.8038015251974061,0.8183726945569051,0.0001,20.5368098000763,False
22,0.019869477386501702,1.0,1.0,0.48804688494499415,0.8356164383561644,0.8001783367916091,0.8489138176638177,0.8001783367916091,0.8138544315089881,0.0001,20.455184999969788,False
23,0.0182335802777247,0.9977272727272727,0.9980964268996724,0.493500436005527,0.8356164383561644,0.8001783367916091,0.847194439393021,0.8001783367916091,0.8125832984847419,0.0001,20.92774900002405,False
