epoch,train_loss,train_accuracy,train_macro_f1,validation_loss,validation_accuracy,validation_balanced_accuracy,validation_macro_precision,validation_macro_recall,validation_macro_f1,learning_rate,elapsed_seconds,is_best_epoch
1,1.1793621769027105,0.5079365079365079,0.4918559353765775,1.150710941994027,0.6027397260273972,0.5800193005570581,0.7055137844611528,0.5800193005570581,0.5910187088014637,0.0003,70.59228899993468,False
2,0.22214019310379784,0.9087301587301587,0.8865660453475322,0.8604482583803673,0.7397260273972602,0.6591174314286442,0.7825389622889829,0.6591174314286442,0.6488111390538085,0.0003,68.29514389997348,False
3,0.09350970139106114,0.9722222222222222,0.9739508800840295,0.7177334101232764,0.7671232876712328,0.7231636911270778,0.7259990253411305,0.7231636911270778,0.7146906364143026,0.0003,72.20013210002799,False
4,0.04055069475656464,0.9920634920634921,0.9886619986365534,0.733536322639413,0.7602739726027398,0.71728991937802,0.7503802910052909,0.71728991937802,0.7248482008233782,0.0003,71.11461099993903,True
5,0.015669196932798342,1.0,1.0,0.8265715470052746,0.7602739726027398,0.6958437570565718,0.7382323795367274,0.6958437570565718,0.7016176085818943,0.0003,73.35191119997762,False
6,0.010548653672375376,1.0,1.0,0.8328757286071777,0.7602739726027398,0.6982054304708768,0.7177666083916083,0.6982054304708768,0.6995282186948854,0.0003,74.54916709999088,False
7,0.005536567778252657,1.0,1.0,0.8647340038051344,0.7465753424657534,0.6961077950780469,0.7006256633707615,0.6961077950780469,0.691107379897613,0.0003,69.40638499998022,False
8,0.0046772111192463885,1.0,1.0,0.8733826369455416,0.7465753424657534,0.6839995329697848,0.7012851213282247,0.6839995329697848,0.6787520960571577,0.0003,66.72259000001941,False
9,0.0031696855874052124,1.0,1.0,0.8852527721287453,0.7465753424657534,0.6839995329697848,0.7007104086845466,0.6839995329697848,0.6787243460294077,0.0003,68.07477529998869,False
10,0.0043288058497839505,1.0,1.0,0.8037526117612238,0.7534246575342466,0.69396763504315,0.7078034882912932,0.69396763504315,0.6895202605141754,0.0003,70.19465419999324,False
