epoch,train_loss,train_accuracy,train_macro_f1,validation_loss,validation_accuracy,validation_balanced_accuracy,validation_macro_precision,validation_macro_recall,validation_macro_f1,learning_rate,elapsed_seconds,is_best_epoch
1,1.7462824507365151,0.23412698412698413,0.22882433095646226,1.7379485417718756,0.23972602739726026,0.2892477257465816,0.2378987081924483,0.2892477257465816,0.24632173382173383,0.0001,14.497888899990357,False
2,1.4497999747594197,0.43253968253968256,0.44395708142283485,1.6141106086234525,0.2808219178082192,0.3282411556152975,0.2743862169792297,0.3282411556152975,0.282145458378855,0.0001,12.55086850002408,False
3,1.1955373741331554,0.6031746031746031,0.6039353012287585,1.504775826245138,0.3356164383561644,0.3716938942911483,0.3140289449112978,0.3716938942911483,0.32002152493347574,0.0001,13.016904900083318,False
4,0.9725114116593013,0.6746031746031746,0.6758123133300545,1.3986177934359199,0.4315068493150685,0.4363348692582103,0.4105820105820106,0.4363348692582103,0.3976366269681975,0.0001,12.84061680000741,False
5,0.8225569535815527,0.7698412698412699,0.7584211438336613,1.3198962815820354,0.4726027397260274,0.46643520370637076,0.45250799853741025,0.46643520370637076,0.43415094579194796,0.0001,12.439313099952415,False
6,0.699326629676516,0.8214285714285714,0.822113094156277,1.2477182574468115,0.5342465753424658,0.5020675569874654,0.483236779560309,0.5020675569874654,0.4719235142222759,0.0001,12.525568599929102,False
7,0.5958800807831779,0.8412698412698413,0.843760569514139,1.1833209566874048,0.5821917808219178,0.5534734779586039,0.5523488562091502,0.5534734779586039,0.52828818707253,0.0001,12.521376500022598,False
8,0.4852074091396635,0.873015873015873,0.876566372606835,1.129850392472254,0.6301369863013698,0.6043452108955542,0.6299346405228757,0.6043452108955542,0.5848965801915545,0.0001,13.778288800036535,False
9,0.39966211195976015,0.9206349206349206,0.9195111156849772,1.0928947141725722,0.6575342465753424,0.619674788725132,0.6547556036934479,0.619674788725132,0.6083177443432328,0.0001,12.499763499945402,False
10,0.29458965124591946,0.9642857142857143,0.9642498917995471,1.0639751463720244,0.6575342465753424,0.6184786164763282,0.6601235172205501,0.6184786164763282,0.6129859382878706,0.0001,12.441287799971178,False
11,0.3150543911116464,0.9285714285714286,0.9281857027416905,1.033783053698605,0.6506849315068494,0.6167940035216923,0.7140644955300127,0.6167940035216923,0.6250137332454405,0.0001,12.378805199987255,False
12,0.2099181730595846,0.9523809523809523,0.9622117741088467,1.0094536738852933,0.678082191780822,0.6389859769436428,0.7670715249662617,0.6389859769436428,0.654505810003416,0.0001,12.707844999968074,False
13,0.15946493498862735,0.9801587301587301,0.9857838736915046,0.9920950115543522,0.678082191780822,0.6396172900749559,0.7676120176120177,0.6396172900749559,0.65696709226121,0.0001,12.450358300004154,False
14,0.14117024472308537,0.9761904761904762,0.9777030260923268,0.9790255843776546,0.684931506849315,0.6322977175379921,0.769683573368621,0.6322977175379921,0.6484287968060788,0.0001,12.327707399963401,False
15,0.11657238385033986,0.9880952380952381,0.9924795024031665,0.9708919035245295,0.6712328767123288,0.6035134985363819,0.7527319902319903,0.6035134985363819,0.6123928289271411,0.0001,12.40763299993705,False
16,0.10119206718509159,0.9880952380952381,0.9916224890908435,0.9634621551592056,0.684931506849315,0.6135469433524354,0.7594049469049469,0.6135469433524354,0.6216277462756336,0.0001,12.628774799988605,False
17,0.07945657823057402,0.9920634920634921,0.9941122528122978,0.931096127588455,0.7054794520547946,0.6465856638911559,0.7724953837485806,0.6465856638911559,0.6623379845468474,0.0001,12.512534399982542,False
18,0.0639389596642956,0.9880952380952381,0.9916224890908435,0.9141287117788236,0.7123287671232876,0.6535301083356003,0.7766113516113515,0.6535301083356003,0.6699052979540784,0.0001,12.70016729994677,False
19,0.06099287952695574,0.996031746031746,0.9966701222002324,0.9060734216481039,0.726027397260274,0.6607764851471946,0.782539170837043,0.6607764851471946,0.6777392834920488,0.0001,12.600647200015374,True
20,0.044769202610329975,0.996031746031746,0.9974931674677223,0.9044493796074227,0.7191780821917808,0.6428892797599892,0.7786969170842603,0.6428892797599892,0.6540423749758498,0.0001,12.360990600078367,False
21,0.044029044963064645,1.0,1.0,0.896153892556282,0.7123287671232876,0.6341173499354278,0.7726540616246499,0.6341173499354278,0.6464060842018045,0.0001,12.621509600081481,False
22,0.038518371208319586,1.0,1.0,0.8947049542649151,0.7123287671232876,0.6231745889926669,0.7682718477461906,0.6231745889926669,0.6231233032663126,0.0001,12.339222999988124,False
23,0.02926377212953946,1.0,1.0,0.8987024091694453,0.7054794520547946,0.6201827137181829,0.7643633540372671,0.6201827137181829,0.6189085779239232,0.0001,12.681130000040866,False
24,0.022463774574654444,1.0,1.0,0.9012579509656723,0.7123287671232876,0.6277584712939405,0.7688044083639048,0.6277584712939405,0.6254630432535743,0.0001,12.47720099997241,False
25,0.02486547792241687,1.0,1.0,0.9021120887913116,0.7054794520547946,0.6201827137181829,0.7631501182033098,0.6201827137181829,0.6191504315472809,0.0001,12.712230499950238,False
