epoch,train_loss,train_accuracy,train_macro_f1,validation_loss,validation_accuracy,validation_balanced_accuracy,validation_macro_precision,validation_macro_recall,validation_macro_f1,learning_rate,elapsed_seconds,is_best_epoch
1,0.8717855011162005,0.6644736842105263,0.6417678202428361,1.3471886883043263,0.726027397260274,0.6454006413960647,0.7413281753707285,0.6454006413960647,0.6528284244974287,0.0003,126.77702719997615,False
2,0.18828089319561658,0.9375,0.9280706476716252,0.772030671165414,0.7808219178082192,0.7097253115559753,0.7697634609399314,0.7097253115559753,0.7196642573113161,0.0003,122.39837950002402,False
3,0.0521789007869206,0.9851973684210527,0.9826434077933858,0.6389115705882034,0.8013698630136986,0.758399468782764,0.7634844322344322,0.758399468782764,0.7565598617069206,0.0003,123.13845269999001,False
4,0.02571760152319544,0.993421052631579,0.9947575512994237,0.7331330074022894,0.8493150684931506,0.8038225652642129,0.8340487169834995,0.8038225652642129,0.8142796166154369,0.0003,122.933702899958,False
5,0.013417974555570828,0.9967105263157895,0.9975203271667552,0.5819224070196283,0.8287671232876712,0.8003379153264737,0.8057405140758873,0.8003379153264737,0.7985957536084506,0.0003,121.03423809993546,False
6,0.008702360755322795,1.0,1.0,0.5838298050508107,0.863013698630137,0.8085961785904577,0.8115546772068511,0.8085961785904577,0.8087893450983183,0.0003,124.74189389997628,False
7,0.010994162447260399,0.9983552631578947,0.9968930092708593,0.6660530003782821,0.8287671232876712,0.7762301845539832,0.8393756002451654,0.7762301845539832,0.7877110989876946,0.0003,122.74091439996846,False
8,0.01386728081668384,0.9967105263157895,0.9972281908939117,0.5511016853868145,0.8904109589041096,0.8270721724669094,0.9130249309825609,0.8270721724669094,0.8507181020090653,0.0003,128.07800310000312,False
9,0.020244611188230153,0.9983552631578947,0.998605924819517,0.5719984953534113,0.8835616438356164,0.8227869998464964,0.8733628779799192,0.8227869998464964,0.8388222267176711,0.0003,128.59177170007024,False
10,0.005025957594625652,1.0,1.0,0.5772119719688207,0.8972602739726028,0.8540300173595368,0.9066693944353518,0.8540300173595368,0.8683321217507753,0.0003,130.1909371999791,False
11,0.002896689570901033,1.0,1.0,0.5404479172948289,0.8972602739726028,0.8540300173595368,0.9066693944353518,0.8540300173595368,0.8683321217507753,0.0003,128.77751360007096,False
12,0.002322571111634668,1.0,1.0,0.4968237807489421,0.8972602739726028,0.8637766060534938,0.8871851067931694,0.8637766060534938,0.872101443244555,0.0003,128.7141469999915,True
13,0.0012768440478554879,1.0,1.0,0.49984519489823953,0.8904109589041096,0.8464542597837793,0.8779419490412398,0.8464542597837793,0.8568289555613909,0.0003,132.14873869996518,False
14,0.0013798074842749262,1.0,1.0,0.5131624173628141,0.9041095890410958,0.8604402737697932,0.8886178207192702,0.8604402737697932,0.8688410943834818,0.0003,129.23438539996278,False
15,0.000884405700306065,1.0,1.0,0.5298036794139914,0.8972602739726028,0.8540300173595368,0.9053079780739354,0.8540300173595368,0.8678024799977293,0.0003,140.4978448000038,False
16,0.000862799826886897,1.0,1.0,0.5428413654843421,0.8835616438356164,0.8341244842961091,0.8926734889635792,0.8341244842961091,0.8494268183984924,0.0003,151.26598519994877,False
17,0.0009718154952248657,1.0,1.0,0.5157041170009194,0.8972602739726028,0.8516683439452318,0.9026776497790991,0.8516683439452318,0.8651277568935486,0.0003,141.6159961000085,False
18,0.0006673425293564307,1.0,1.0,0.5283169689243787,0.8904109589041096,0.8452580875349754,0.8983360611020186,0.8452580875349754,0.8597851132037667,0.0003,146.11815629992634,False
