epoch,train_loss,train_accuracy,train_macro_f1,validation_loss,validation_accuracy,validation_balanced_accuracy,validation_macro_precision,validation_macro_recall,validation_macro_f1,learning_rate,elapsed_seconds,is_best_epoch
1,0.8837467416336662,0.6480263157894737,0.6259694775118337,0.9007604885591219,0.7123287671232876,0.7465828042201039,0.7076535004620305,0.7465828042201039,0.6980943164259594,0.0003,152.78159859997686,False
2,0.1820865369548923,0.9555921052631579,0.946856778596617,0.6413552181361473,0.8082191780821918,0.8089425247606026,0.8031718281718282,0.8089425247606026,0.792458446419385,0.0003,155.518824400031,False
3,0.12769079875004918,0.9671052631578947,0.9559051734778446,0.7775485352294086,0.8082191780821918,0.7504151708957201,0.8588637333521586,0.7504151708957201,0.7566776253097007,0.0003,146.2132126999786,False
4,0.04985743790472809,0.993421052631579,0.9926662022841817,0.6147882309678483,0.8287671232876712,0.7843691713829014,0.847057387057387,0.7843691713829014,0.8036876417233559,0.0003,155.8028231000062,False
5,0.04483562122148119,0.9868421052631579,0.9866155309272485,0.6800446975721072,0.7945205479452054,0.7593131188668947,0.8124873918352179,0.7593131188668947,0.7747496947496949,0.0003,152.7532257999992,False
6,0.019012089206003828,0.9967105263157895,0.9954881123993791,0.5009360946204564,0.8424657534246576,0.7967336185299572,0.8489087301587301,0.7967336185299572,0.8137655279503105,0.0003,158.19890449999366,False
7,0.015352514682729778,0.9983552631578947,0.9986110881462986,0.5420798218413575,0.8561643835616438,0.7933961749751224,0.8775600709562973,0.7933961749751224,0.8172595110463273,0.0003,156.76130780007225,True
8,0.016428825892753116,0.9967105263157895,0.9972271736977619,0.6491151999120843,0.821917808219178,0.7571607718918932,0.8317150737363503,0.7571607718918932,0.7738097568205095,0.0003,150.8392655000789,False
9,0.03752183451586844,0.9884868421052632,0.9891025530558041,0.6868021202414003,0.7945205479452054,0.7321956954394025,0.817857142857143,0.7321956954394025,0.7611681709720927,0.0003,161.20739780005533,False
10,0.034299435608677174,0.9917763157894737,0.9881622477637096,1.2768126440374818,0.6232876712328768,0.6950750167283347,0.6705012531328322,0.6950750167283347,0.631611179837834,0.0003,153.67634509992786,False
11,0.08891034587041328,0.9786184210526315,0.9676967364179575,1.2612675673341098,0.6712328767123288,0.6889776572270851,0.6917057043868637,0.6889776572270851,0.6725930122108924,0.0003,162.68645839998499,False
12,0.06874918589662564,0.9769736842105263,0.9698863959683953,0.8770219414201501,0.815068493150685,0.7785858941465348,0.8192710997442455,0.7785858941465348,0.7812106851736198,0.0003,156.17027200001758,False
13,0.06858970325342134,0.9819078947368421,0.9830352341406265,0.7973933938431413,0.8356164383561644,0.7486439158349913,0.8644625727774721,0.7486439158349913,0.7657758064874719,0.0003,147.33300779992715,False
