epoch,train_loss,train_accuracy,train_macro_f1,validation_loss,validation_accuracy,validation_balanced_accuracy,validation_macro_precision,validation_macro_recall,validation_macro_f1,learning_rate,elapsed_seconds,is_best_epoch
1,0.9995175209912387,0.5795454545454546,0.5576359139878567,0.9197310250099391,0.7328767123287672,0.6988970856247745,0.7567813440620458,0.6988970856247745,0.6958281861980287,0.0003,107.41261829994619,False
2,0.20285498533736576,0.9454545454545454,0.9256010066235195,0.7447177579958145,0.7671232876712328,0.7261729392736257,0.7327079020013803,0.7261729392736257,0.7216335233857136,0.0003,112.08084049995523,False
3,0.08448289104483345,0.9659090909090909,0.9529080083472615,0.7919308755495776,0.821917808219178,0.7419317270575853,0.8490824692548831,0.7419317270575853,0.7581349206349205,0.0003,112.34485589992255,False
4,0.060308355634862726,0.9863636363636363,0.9840591814519,0.8401394372117029,0.7876712328767124,0.6879614368172721,0.8630496848350019,0.6879614368172721,0.7108202203440298,0.0003,113.38300240004901,False
5,0.02239969650452787,0.9977272727272727,0.9980964268996724,0.6074476740131639,0.8082191780821918,0.7680699724464026,0.8088240208364047,0.7680699724464026,0.7814496068734401,0.0003,111.40023989998735,False
6,0.023233854906125503,0.9931818181818182,0.9917058084808712,1.055248832049435,0.7876712328767124,0.7671665460567062,0.8228648717646597,0.7671665460567062,0.768149771986089,0.0003,114.76736800000072,False
7,0.046316429803317245,0.9886363636363636,0.9900691294976207,0.7296114698664783,0.7945205479452054,0.71644916868029,0.7947781052976337,0.71644916868029,0.7417885208083482,0.0003,113.57323209999595,False
8,0.033676163632084026,0.990909090909091,0.9894049895744472,0.6764228895102462,0.815068493150685,0.7595181113487749,0.8166791265000982,0.7595181113487749,0.7695023661638568,0.0003,113.29252280003857,False
9,0.01571274133060466,0.9977272727272727,0.9980837525124713,0.7259973222262239,0.815068493150685,0.734325298398525,0.8225618223214083,0.734325298398525,0.7466500490917806,0.0003,111.29404509998858,False
10,0.00783994910730557,1.0,1.0,0.69423333259478,0.821917808219178,0.7552054903313484,0.8365079365079365,0.7552054903313484,0.7738680531602378,0.0003,99.43905669997912,False
11,0.004471974421969869,1.0,1.0,0.611971039478093,0.8287671232876712,0.7788727502686313,0.8389298940273454,0.7788727502686313,0.7949351783724241,0.0003,97.66249889996834,True
12,0.002407915612936697,1.0,1.0,0.620015950235602,0.821917808219178,0.7570329757114656,0.823295318958808,0.7570329757114656,0.7740798500788667,0.0003,98.38978100009263,False
13,0.0021225127814845607,1.0,1.0,0.6083099454233091,0.8287671232876712,0.7667644881603691,0.8298067945126769,0.7667644881603691,0.7817102584811265,0.0003,98.01464459998533,False
14,0.0015077649912034923,1.0,1.0,0.6408133931355934,0.8287671232876712,0.7667644881603691,0.8298067945126769,0.7667644881603691,0.7817102584811265,0.0003,96.64896260004025,False
15,0.0020790959433229133,1.0,1.0,0.6515045035375308,0.8287671232876712,0.7639774201559099,0.8305408193339227,0.7639774201559099,0.7797424346082519,0.0003,108.66839050000999,False
16,0.0010526896327395332,1.0,1.0,0.6218913560860777,0.8287671232876712,0.7639774201559099,0.8305408193339227,0.7639774201559099,0.7797424346082519,0.0003,123.83691680000629,False
17,0.002205118237444284,1.0,1.0,0.609660314370508,0.8356164383561644,0.769962281976012,0.8690433661698029,0.769962281976012,0.7931441679235797,0.0003,113.97455109993462,False
