epoch,train_loss,train_accuracy,train_macro_f1,validation_loss,validation_accuracy,validation_balanced_accuracy,validation_macro_precision,validation_macro_recall,validation_macro_f1,learning_rate,elapsed_seconds,is_best_epoch
1,0.9231996048580516,0.6409090909090909,0.6225042264035848,0.767467443257162,0.7876712328767124,0.7342108004293358,0.8177106745358018,0.7342108004293358,0.7520974665340435,0.0003,100.72443280008156,False
2,0.18558632839809763,0.9363636363636364,0.9213013449958952,0.7822437833433282,0.7808219178082192,0.7300534239893507,0.806630939049752,0.7300534239893507,0.7471560320456755,0.0003,100.61318749992643,False
3,0.09145265871828252,0.9795454545454545,0.9782708934768028,0.8736652625750189,0.8013698630136986,0.7495817916298466,0.8327010724335665,0.7495817916298466,0.7604772865255914,0.0003,102.1215336000314,False
4,0.04719104304571043,0.990909090909091,0.9888703355413986,0.7815423893601927,0.8356164383561644,0.7573505029168645,0.8547811878374539,0.7573505029168645,0.7762280784215418,0.0003,105.25524329999462,False
5,0.02212390737100081,0.9977272727272727,0.9980731571947682,0.6808101216407672,0.8287671232876712,0.7698021107632091,0.8254676080763037,0.7698021107632091,0.7862992544011586,0.0003,107.74904829997104,False
6,0.01692500698634169,0.9977272727272727,0.9981163603220417,0.6375701121271473,0.8287671232876712,0.7910116834601961,0.8239802619235244,0.7910116834601961,0.8015505553002292,0.0003,114.54914760007523,False
7,0.007511242455802858,1.0,1.0,0.727614259883149,0.8082191780821918,0.7391915176526161,0.8204982363315696,0.7391915176526161,0.75884402193926,0.0003,99.83823600003961,False
8,0.00838420597667044,1.0,1.0,0.6939415735741185,0.8561643835616438,0.7985142453105839,0.8753798670465337,0.7985142453105839,0.8201322195544885,0.0003,109.7660571000306,False
9,0.003234395266256549,1.0,1.0,0.6598725441383989,0.8698630136986302,0.8148619327109029,0.8845238095238095,0.8148619327109029,0.8338953611747729,0.0003,115.2000234000152,True
10,0.0027104306331073697,1.0,1.0,0.6163145907937664,0.863013698630137,0.8112387443051059,0.8744469616956777,0.8112387443051059,0.826691169738066,0.0003,107.02838539995719,False
11,0.002456868039867417,1.0,1.0,0.6088737951566096,0.863013698630137,0.8112387443051059,0.8824356869184454,0.8112387443051059,0.8302924199983024,0.0003,111.48908139998093,False
12,0.0015151638579978183,1.0,1.0,0.6261779241365929,0.8561643835616438,0.7927202257865873,0.8768801313628899,0.7927202257865873,0.8111945244298185,0.0003,114.98759479995351,False
13,0.0015470155281946062,1.0,1.0,0.6123770218189448,0.863013698630137,0.7963434141923845,0.8815826330532213,0.7963434141923845,0.8158010199489886,0.0003,111.915741099976,False
14,0.0025701594306156038,1.0,1.0,0.6053607165813446,0.8561643835616438,0.799145558441897,0.8743136667664969,0.799145558441897,0.8209849252402445,0.0003,117.00349419994745,False
15,0.001088629555041817,1.0,1.0,0.6015694900734784,0.8493150684931506,0.7903736286173357,0.8669367843896145,0.7903736286173357,0.8111833379386572,0.0003,125.46215889998712,False
