epoch,train_loss,train_accuracy,train_macro_f1,validation_loss,validation_accuracy,validation_balanced_accuracy,validation_macro_precision,validation_macro_recall,validation_macro_f1,learning_rate,elapsed_seconds,is_best_epoch
1,0.7817334539627304,0.6750330250990753,0.6620033177334121,0.49227544461211115,0.8493150684931506,0.834645818627512,0.846474358974359,0.834645818627512,0.8330337407117593,0.0003,149.38546449993737,False
2,0.18031936112294267,0.9299867899603699,0.9240646698303466,0.5040615543927232,0.8493150684931506,0.8283502453983003,0.8295468509984639,0.8283502453983003,0.8098659491820994,0.0003,161.67917180003133,False
3,0.09094224399745543,0.9696169088507266,0.9656729493118684,0.9054799733096606,0.773972602739726,0.7068499715810929,0.8034166129378896,0.7068499715810929,0.7223271961170283,0.0003,210.99304870003834,False
4,0.05092805208788405,0.9841479524438573,0.9783633709962699,0.6815850514255158,0.8767123287671232,0.8301065723834603,0.8615028460079338,0.8301065723834603,0.8400851767355375,0.0003,158.50376480002888,False
5,0.02961577986560201,0.9920739762219286,0.9930477394268912,0.664145631741171,0.863013698630137,0.8329350537588525,0.8705553705553705,0.8329350537588525,0.8449532866199534,0.0003,154.08025350002572,False
6,0.019901081954117966,0.9947159841479525,0.995576412383135,0.7321596635531072,0.8698630136986302,0.846179775813643,0.8890414371885654,0.846179775813643,0.8524736221165478,0.0003,156.8029079999542,False
7,0.014777707827955367,0.9973579920739762,0.9977907238545537,0.7251756934270467,0.863013698630137,0.8021541398257644,0.8737990810359232,0.8021541398257644,0.8178533896115083,0.0003,153.45058000006247,False
8,0.010484068636023384,0.9973579920739762,0.9977703590111918,0.635194477969653,0.8972602739726028,0.8612090140980301,0.8992368742368743,0.8612090140980301,0.8732990608877134,0.0003,151.1693245000206,True
9,0.022572402829117336,0.9960369881109643,0.9951716655041464,0.8762123503097116,0.815068493150685,0.7738959595366918,0.8484013263425028,0.7738959595366918,0.7843706393828392,0.0003,153.20398820005357,False
10,0.04023988125661248,0.9841479524438573,0.9869284950313132,0.6918728825164168,0.821917808219178,0.7792828834018765,0.8086126263370845,0.7792828834018765,0.790855065324029,0.0003,147.16294480010401,False
11,0.0328781464299534,0.9894319682959049,0.9910984656188103,0.7595094687318149,0.8287671232876712,0.8044602867257328,0.8526262884958538,0.8044602867257328,0.8088004949713429,0.0003,158.66920670005493,False
12,0.02283113824924555,0.9920739762219286,0.9928395218012703,0.7479652264346816,0.8493150684931506,0.803160581049597,0.8691787439613526,0.803160581049597,0.8228045203588681,0.0003,152.6749323999975,False
13,0.012377536185442555,0.9986789960369881,0.9986609663628297,0.7082223867716855,0.815068493150685,0.7931579925287018,0.8066804039676501,0.7931579925287018,0.7897495076954884,0.0003,162.2586970999837,False
14,0.03782522523575161,0.988110964332893,0.9861869042978371,0.6279304435808365,0.8493150684931506,0.807046696205735,0.8668182451077188,0.807046696205735,0.8261563177526435,0.0003,175.05174529994838,False
